price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,location,property_age_years,year_built,property_type,sale_date,local_market_index,comparable_sale_price,price_per_sqft,age_band,latitude,longitude,demand_index,growth_rate_zone,distance_to_school_km,distance_to_hospital_km,distance_to_supermarket_km,distance_to_transit_km,distance_to_park_km,location_convenience_score,nearest_school,nearest_hospital,nearest_supermarket,nearest_transit_station,nearest_park
2450000,3210,3,1,2,yes,no,yes,no,no,0,no,unfurnished,Madurai,23,2003,Independent House,12-05-2026,89.9,2964843,763.24,16-30yrs,9.90774,78.10299,33.9,High Growth,1.68,4.2,1.63,1.66,2.39,32,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2450000,3240,2,1,1,no,yes,no,no,no,1,no,unfurnished,Madurai,10,2016,Apartment,14-06-2026,82.7,2947233,756.17,6-15yrs,9.85204,78.16937,53.9,High Growth,3.06,1.45,0.21,0.78,1.99,56,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2450000,3000,2,1,1,yes,no,no,no,no,1,no,unfurnished,Madurai,2,2024,Apartment,27-05-2026,82.7,2947233,816.67,0-5yrs,9.83433,78.19131,39.6,High Growth,1.41,5.06,1.91,1.58,4.23,16.6,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2450000,3500,2,1,1,yes,yes,no,no,no,0,no,unfurnished,Madurai,13,2013,Apartment,06-02-2026,84.5,2947233,700,6-15yrs,9.85049,78.04308,36.3,High Growth,0.1,0.1,1.11,1.44,3.37,64,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2450000,4840,2,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,40,1986,Independent House,31-12-2025,84.4,2947233,506.2,31-45yrs,9.90169,78.09149,34.5,High Growth,3.45,1.27,1.33,2.55,2.39,35.4,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2450000,7700,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,2,2024,Independent House,03-07-2026,85.4,2947233,318.18,0-5yrs,9.83542,78.1568,26,High Growth,2.44,1.56,1.41,2.29,3,37.1,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2408000,3635,2,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,20,2006,Apartment,04-06-2025,84.4,2947933,662.45,16-30yrs,10.04254,78.20197,33.1,High Growth,1.53,3.09,0.1,2.1,2.78,43.6,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2380000,2475,3,1,2,yes,no,no,no,no,0,no,furnished,Madurai,1,2025,Independent House,11-04-2026,81.7,2966243,961.62,0-5yrs,9.87288,77.94941,28,High Growth,2.81,3.71,0.73,2.6,0.95,36.5,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2380000,2787,4,2,2,yes,no,no,no,no,0,no,furnished,Madurai,32,1994,Independent House,07-11-2024,85.7,3029500,853.96,31-45yrs,9.87042,78.20903,39.5,High Growth,1.07,1.94,0.47,1.08,3.24,54.1,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2380000,3264,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,9,2017,Apartment,07-07-2024,78.8,2948400,729.17,6-15yrs,9.94674,78.10808,21.2,High Growth,0.92,3.75,1.41,3.01,1.51,37.7,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2345000,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,17,2009,Apartment,17-05-2026,82,2948983,644.23,16-30yrs,10.02674,78.22677,11.2,High Growth,3.32,1.14,2.43,2.04,3.35,27.8,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2310000,3180,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,9,2017,Apartment,02-02-2026,86.7,2949567,726.42,6-15yrs,10.01788,78.09023,28,High Growth,1.56,2.13,1.05,1.28,2.34,50.9,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2275000,1836,2,1,1,no,no,yes,no,no,0,no,semi-furnished,Madurai,11,2015,Apartment,07-07-2026,78.2,2950150,1239.11,6-15yrs,9.89105,78.0618,33.8,High Growth,2.54,1.13,1.21,2,3.11,41.3,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2275000,3970,1,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,15,2011,Apartment,21-11-2025,80,2275000,573.05,6-15yrs,9.94308,78.12294,48.8,High Growth,1.86,1.82,0.1,0.68,3.38,53.9,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2275000,3970,3,1,2,yes,no,yes,no,no,0,no,unfurnished,Madurai,24,2002,Independent House,16-11-2025,84,2968343,573.05,16-30yrs,9.93565,78.20146,39.3,High Growth,2.76,1.82,0.9,3.08,2.68,33.9,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2240000,1950,3,1,1,no,no,no,yes,no,0,no,unfurnished,Madurai,38,1988,Apartment,27-04-2026,83.2,2969043,1148.72,31-45yrs,9.96229,78.12194,22.9,High Growth,2.25,3.3,1.07,1.99,1.68,39.5,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2233000,5300,3,1,1,no,no,no,no,yes,0,yes,unfurnished,Madurai,32,1994,Independent House,15-12-2025,79.4,2969183,421.32,31-45yrs,9.9431,77.95517,42.1,High Growth,0.1,6.91,1,0.37,1.69,40.8,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2135000,3000,2,1,1,no,no,no,no,no,0,no,unfurnished,Madurai,30,1996,Apartment,05-05-2026,80.8,2952483,711.67,16-30yrs,9.85913,78.16758,21.9,High Growth,2.87,0.97,1.66,0.75,2.92,46.1,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
2100000,2400,3,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,31,1995,Independent House,25-05-2026,78.5,2971843,875,31-45yrs,9.83699,78.00738,26.9,High Growth,1.61,2.54,2.16,1.27,1.73,45.3,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
2100000,3000,4,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,5,2021,Independent House,17-10-2025,84.9,3069500,700,0-5yrs,9.9375,78.05145,24.4,High Growth,3.04,3.8,1.22,1.24,1.79,34.8,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
2100000,3360,2,1,1,yes,no,no,no,no,1,no,unfurnished,Madurai,14,2012,Apartment,31-03-2026,81.2,2953067,625,6-15yrs,9.84235,78.03865,16.6,High Growth,2.33,3.07,1.56,2.23,2.18,33.2,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
1960000,3420,5,1,2,no,no,no,no,no,0,no,unfurnished,Madurai,11,2015,Independent House,26-11-2025,87.4,3850000,573.1,6-15yrs,10.02063,77.99139,36.4,High Growth,3.37,4.52,0.15,2.37,1.7,28.8,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
1890000,1700,3,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,9,2017,Independent House,16-02-2026,82.2,2976043,1111.76,6-15yrs,9.928,78.03227,31.8,High Growth,1.73,1.38,1.58,2.55,2.73,41.4,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
1890000,3649,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,34,1992,Apartment,07-07-2024,81.3,2956567,517.95,31-45yrs,9.85337,78.05079,28.4,High Growth,0.1,3.84,1.23,2.18,1.67,47,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
1855000,2990,2,1,1,no,no,no,no,no,1,no,unfurnished,Madurai,12,2014,Apartment,28-05-2026,81,2957150,620.4,6-15yrs,9.90269,78.07701,32.4,High Growth,1.71,1.7,0.1,0.87,2.24,61.1,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
1820000,3000,2,1,1,yes,no,yes,no,no,2,no,unfurnished,Madurai,35,1991,Apartment,01-02-2026,81.3,2957733,606.67,31-45yrs,9.88969,78.11607,46,High Growth,2.36,3.54,1.3,2.44,1.23,36.1,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
1767150,2400,3,1,1,no,no,no,no,no,0,no,semi-furnished,Madurai,35,1991,Apartment,25-09-2025,82.3,2978500,736.31,31-45yrs,9.91601,78.09642,31.2,High Growth,1.7,2.98,0.75,2.74,0.22,50.7,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
1750000,3620,2,1,1,yes,no,no,no,no,0,no,unfurnished,Madurai,1,2025,Apartment,04-03-2026,89.5,2958900,483.43,0-5yrs,9.99141,78.01617,30.9,High Growth,1.58,3.09,1.86,0.1,3.05,43.1,TVS Matriculation School,Vadamalayan Hospital,Sri Vari Supermarket,Periyar Bus Stand,Yanaimalai Park
1750000,2910,3,1,1,no,no,no,no,no,0,no,furnished,Madurai,35,1991,Apartment,07-07-2024,81,2978843,601.37,31-45yrs,9.82409,78.10708,36.5,High Growth,3.42,1.91,1.45,1.15,3.15,34.9,Lady Doak School,Meenakshi Mission Hospital,Reliance Fresh,Madurai Junction,Gandhi Museum Park
1750000,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished,Madurai,22,2004,Independent House,22-08-2025,81.1,2978843,454.55,16-30yrs,9.79447,78.18789,16.5,High Growth,2.04,0.31,1.34,1.48,1.72,59.5,Vikaasa Vidyalaya,Apollo Speciality Hospital,More Supermarket,Mattuthavani Bus Stand,Vandiyur Park
5780759,5646,4,2,1,yes,no,yes,no,yes,0,no,furnished,Kolkata,12,2014,Apartment,16-01-2026,157.3,4210607.5,1023.87,6-15yrs,22.56118,88.43805,55.7,High Growth,1.12,0.9,0.38,1.32,0.26,68.5,La Martiniere School,Fortis Hospital Anandapur,Big Bazaar,Kolkata Metro Station,Rabindra Sarobar
2559597,2733,2,2,2,yes,no,no,yes,yes,0,no,semi-furnished,Kolkata,0,2026,Independent House,16-01-2026,177.5,1710759.1,936.55,0-5yrs,22.52364,88.36912,54.8,High Growth,1.03,0.1,2.64,0.42,1.85,76.1,South Point School,AMRI Hospital,Big Bazaar,Kolkata Metro Station,Victoria Memorial Gardens
3068098,2822,5,3,4,yes,no,no,no,no,3,no,semi-furnished,Kolkata,1,2025,Apartment,12-02-2025,151.7,2423626.6,1087.21,0-5yrs,22.44404,88.44592,43,Stable,0.66,0.53,0.86,0.21,2.75,66.6,South Point School,AMRI Hospital,Spencers Retail,Kolkata Metro Station,Eco Park
4511728,5898,4,2,3,yes,no,no,no,no,0,no,semi-furnished,Kolkata,27,1999,Independent House,29-07-2025,179.5,2907767.4,764.96,16-30yrs,22.6404,88.37983,48.7,Moderate Growth,1.52,3.49,0.7,0.18,2.12,55,La Martiniere School,Fortis Hospital Anandapur,Big Bazaar,Kolkata Metro Station,Victoria Memorial Gardens
6205104,4611,3,2,1,yes,no,no,no,yes,0,yes,furnished,Kolkata,5,2021,Independent House,29-04-2025,176.9,4805881.3,1345.72,0-5yrs,22.65155,88.28241,62.2,High Growth,2.11,0.42,0.1,0.48,0.3,79.3,La Martiniere School,AMRI Hospital,Spencers Retail,Kolkata Metro Station,Eco Park
6837027,5297,4,2,3,yes,no,no,no,yes,3,no,semi-furnished,Kolkata,3,2023,Independent House,06-06-2026,161.1,8221603,1290.74,0-5yrs,22.57749,88.41668,62.1,High Growth,0.38,0.2,0.45,4.01,0.66,66.7,Don Bosco School,AMRI Hospital,Lake Market,Kolkata Metro Station,Victoria Memorial Gardens
5340218,5155,5,1,2,yes,no,yes,no,no,1,no,semi-furnished,Kolkata,13,2013,Independent House,28-01-2026,156.3,4245753.8,1035.93,6-15yrs,22.50439,88.42324,62,Moderate Growth,0.41,0.25,0.74,5.5,0.47,68.6,La Martiniere School,Fortis Hospital Anandapur,Big Bazaar,Kolkata Metro Station,Rabindra Sarobar
8538623,6221,3,2,2,yes,yes,yes,no,yes,2,no,furnished,Kolkata,5,2021,Apartment,25-05-2025,176.5,5222319.9,1372.55,0-5yrs,22.53128,88.2634,43.4,Moderate Growth,0.29,1.88,0.54,3.86,0.25,64.9,La Martiniere School,Fortis Hospital Anandapur,Big Bazaar,Kolkata Metro Station,Eco Park
5204991,6368,4,2,2,no,no,yes,no,no,1,no,furnished,Kolkata,32,1994,Apartment,25-02-2026,146,4395337.5,817.37,31-45yrs,22.44392,88.27571,76.3,High Growth,3.41,3.49,1.66,1.44,0.15,56,South Point School,Fortis Hospital Anandapur,Big Bazaar,Kolkata Metro Station,Eco Park
4259658,3563,3,2,2,yes,no,no,no,yes,1,yes,unfurnished,Kolkata,5,2021,Independent House,10-04-2026,181.7,5087975.7,1195.53,0-5yrs,22.67453,88.398,71.9,High Growth,0.69,0.49,0.31,5.06,0.85,72.3,La Martiniere School,Fortis Hospital Anandapur,Big Bazaar,Kolkata Metro Station,Victoria Memorial Gardens
6223525,4698,3,2,1,yes,no,no,no,no,2,no,semi-furnished,Kolkata,14,2012,Independent House,18-07-2024,163.4,7945315.3,1324.72,6-15yrs,22.686,88.41487,70.9,Moderate Growth,2.88,0.56,0.53,2.67,0.65,64.2,Don Bosco School,Fortis Hospital Anandapur,Spencers Retail,Kolkata Metro Station,Victoria Memorial Gardens
3537767,2912,3,1,2,no,no,no,no,yes,3,yes,furnished,Kolkata,29,1997,Independent House,10-07-2024,179.1,3862317.7,1214.89,16-30yrs,22.65016,88.40289,45.5,Stable,2.49,3.23,2.69,1,1.18,48.5,Don Bosco School,Fortis Hospital Anandapur,Big Bazaar,Kolkata Metro Station,Victoria Memorial Gardens
7879800,6717,4,1,2,yes,no,yes,no,no,0,no,semi-furnished,Kolkata,8,2018,Independent House,26-01-2025,141.4,7986833.5,1173.11,6-15yrs,22.60455,88.25609,66.3,High Growth,0.1,2.77,0.49,0.19,1.26,67,La Martiniere School,Apollo Gleneagles Hospital,Spencers Retail,Kolkata Metro Station,Victoria Memorial Gardens
7553354,6052,2,2,2,no,no,no,no,no,2,yes,unfurnished,Kolkata,10,2016,Villa,13-07-2025,156.7,5963996.7,1248.08,6-15yrs,22.48327,88.29896,52.5,High Growth,4.93,2.89,1.31,0.74,0.32,53.9,South Point School,AMRI Hospital,Spencers Retail,Kolkata Metro Station,Rabindra Sarobar
10301096,9144,4,1,4,no,no,yes,no,yes,2,no,semi-furnished,Kolkata,7,2019,Independent House,12-11-2024,155.4,11645309.5,1126.54,6-15yrs,22.57042,88.357,46.6,High Growth,0.19,0.1,0.1,2.71,2.07,64.9,La Martiniere School,Fortis Hospital Anandapur,Big Bazaar,Kolkata Metro Station,Victoria Memorial Gardens
4849036,4570,2,2,2,yes,no,no,no,no,2,no,semi-furnished,Kolkata,6,2020,Independent House,13-06-2026,196,5816626.7,1061.06,6-15yrs,22.54352,88.40115,50.2,High Growth,1.54,0.1,0.97,3.94,1.46,63.3,La Martiniere School,Fortis Hospital Anandapur,Big Bazaar,Kolkata Metro Station,Eco Park
7160617,10514,5,2,4,no,no,no,no,yes,3,yes,furnished,Kolkata,1,2025,Independent House,18-06-2025,158.6,5895213.8,681.06,0-5yrs,22.63372,88.44281,64.5,Moderate Growth,0.1,2.7,0.36,0.18,2.03,73.4,La Martiniere School,Fortis Hospital Anandapur,Lake Market,Kolkata Metro Station,Rabindra Sarobar
4852178,5254,3,1,3,yes,yes,no,no,yes,2,yes,unfurnished,Kolkata,6,2020,Independent House,10-06-2025,180.3,6072647,923.52,6-15yrs,22.52581,88.46674,59.4,Moderate Growth,2.11,0.17,2.56,0.99,2.98,64.1,La Martiniere School,Fortis Hospital Anandapur,Spencers Retail,Kolkata Metro Station,Eco Park
5421305,5287,5,2,2,yes,no,yes,no,no,1,no,semi-furnished,Kolkata,15,2011,Independent House,03-11-2025,175.2,6249315.5,1025.4,6-15yrs,22.47978,88.43189,70,High Growth,1.02,0.1,0.88,0.82,3.72,61.3,South Point School,AMRI Hospital,Spencers Retail,Kolkata Metro Station,Rabindra Sarobar
5246432,4137,3,1,1,yes,no,no,no,yes,2,no,furnished,Kolkata,17,2009,Apartment,29-04-2026,158.7,6626631.9,1268.17,16-30yrs,22.44555,88.35575,53.4,Moderate Growth,1.23,0.88,2.61,0.17,1.15,65.8,La Martiniere School,AMRI Hospital,Big Bazaar,Kolkata Metro Station,Victoria Memorial Gardens
4722958,5285,4,2,4,yes,no,yes,no,no,1,no,semi-furnished,Kolkata,3,2023,Apartment,18-04-2025,165.9,6116586.5,893.65,0-5yrs,22.59452,88.4682,73.8,High Growth,1.21,5.5,0.81,1.39,2.02,63,South Point School,AMRI Hospital,Spencers Retail,Kolkata Metro Station,Eco Park
3562504,3492,2,1,4,yes,no,yes,no,no,3,yes,semi-furnished,Kolkata,4,2022,Independent House,10-10-2024,147.1,3018675.5,1020.19,0-5yrs,22.62063,88.27618,52.9,Stable,5.5,1.92,0.84,0.52,2.86,50.8,La Martiniere School,AMRI Hospital,Big Bazaar,Kolkata Metro Station,Eco Park
3951092,2830,5,3,1,yes,no,no,no,yes,0,no,semi-furnished,Kolkata,45,1981,Apartment,15-10-2025,168.9,3424109.6,1396.15,31-45yrs,22.64254,88.47954,48.8,Stable,2.77,2.92,0.7,0.75,0.54,62,South Point School,Apollo Gleneagles Hospital,Lake Market,Kolkata Metro Station,Victoria Memorial Gardens
5950770,4759,4,1,2,no,no,no,no,yes,0,no,unfurnished,Kolkata,3,2023,Independent House,20-02-2026,185.3,5062402.8,1250.42,0-5yrs,22.67053,88.33881,66,High Growth,2.22,1.17,2.1,1.12,1.4,57.2,Don Bosco School,Fortis Hospital Anandapur,Spencers Retail,Kolkata Metro Station,Victoria Memorial Gardens
7818003,5974,4,1,1,yes,yes,no,no,no,0,yes,semi-furnished,Kolkata,6,2020,Independent House,09-12-2025,176.7,6596665.4,1308.67,6-15yrs,22.56198,88.48871,60.4,High Growth,2.3,0.81,1.07,2.78,5.08,40.4,La Martiniere School,AMRI Hospital,Spencers Retail,Kolkata Metro Station,Victoria Memorial Gardens
3853209,4577,3,1,2,yes,no,no,no,no,1,no,furnished,Kolkata,1,2025,Independent House,16-08-2024,171.4,3244275.2,841.86,0-5yrs,22.48862,88.25696,61.2,High Growth,0.28,0.34,0.1,0.26,0.56,85,Don Bosco School,AMRI Hospital,Big Bazaar,Kolkata Metro Station,Victoria Memorial Gardens
3834274,4488,2,2,2,yes,no,no,no,no,2,no,furnished,Kolkata,13,2013,Apartment,16-08-2025,176.2,4308887.3,854.34,6-15yrs,22.45214,88.29953,54.6,High Growth,0.35,0.74,0.73,1.35,0.78,81.4,La Martiniere School,Fortis Hospital Anandapur,Lake Market,Kolkata Metro Station,Eco Park
3813255,4252,4,3,2,yes,no,no,yes,no,2,no,furnished,Kolkata,10,2016,Independent House,17-10-2024,153.1,3295029.5,896.81,6-15yrs,22.4652,88.37355,54.2,High Growth,3.32,1.44,1.25,2.18,1.17,51.5,La Martiniere School,Fortis Hospital Anandapur,Spencers Retail,Kolkata Metro Station,Victoria Memorial Gardens
7775728,8339,3,1,1,yes,no,yes,no,yes,1,no,semi-furnished,Jaipur,6,2020,Independent House,14-01-2026,140.3,5956664.5,932.45,6-15yrs,26.8891,75.91272,56.5,High Growth,0.25,0.45,0.19,0.29,0.57,80,Delhi Public School Jaipur,SMS Hospital,Central Market,Jaipur Metro Station,Jawahar Circle Garden
3173208,3409,2,2,4,yes,no,no,no,yes,3,no,unfurnished,Jaipur,2,2024,Independent House,03-04-2025,142.3,3140631.9,930.83,0-5yrs,26.81226,75.81606,35,Stable,0.31,0.63,0.61,0.99,0.47,78.7,Maharaja Sawai Man Singh School,Fortis Escorts Hospital,Central Market,Jaipur Metro Station,Jawahar Circle Garden
3550297,5959,2,2,2,yes,no,yes,no,no,0,no,semi-furnished,Jaipur,0,2026,Independent House,06-12-2025,133.3,3823854.1,595.79,0-5yrs,27.02637,75.70442,64.1,Moderate Growth,1.36,1.02,0.58,0.6,4.51,62.6,St. Xaviers School,SMS Hospital,Big Bazaar,Jaipur Metro Station,Central Park Jaipur
2977530,3716,2,2,2,yes,no,yes,no,yes,2,no,furnished,Jaipur,3,2023,Apartment,19-12-2024,136.4,3484312.5,801.27,0-5yrs,26.9027,75.73566,58.5,Moderate Growth,3.15,0.8,1.87,0.81,0.8,73.1,Delhi Public School Jaipur,SMS Hospital,Central Market,Jaipur Metro Station,Jawahar Circle Garden
5208272,4707,2,2,2,yes,yes,yes,no,no,2,no,unfurnished,Jaipur,1,2025,Independent House,20-07-2025,141.9,4345958.9,1106.5,0-5yrs,26.84701,75.85073,61.8,High Growth,2.37,1.55,0.84,3.14,2.64,51.1,Delhi Public School Jaipur,Narayana Multispeciality Hospital,Big Bazaar,Jaipur Metro Station,Ram Niwas Garden
3542734,3384,2,2,3,yes,no,no,no,no,3,no,semi-furnished,Jaipur,1,2025,Apartment,07-02-2025,135,2497422.7,1046.91,0-5yrs,26.82962,75.8935,64.1,High Growth,1.54,1.89,0.86,0.41,0.72,64.1,Delhi Public School Jaipur,Fortis Escorts Hospital,Central Market,Jaipur Metro Station,Central Park Jaipur
2565612,2378,3,3,1,yes,no,no,no,no,2,no,semi-furnished,Jaipur,0,2026,Independent House,06-03-2025,160,3196110,1078.89,0-5yrs,27.03846,75.87541,62.1,High Growth,0.25,1.37,1.03,0.77,2.27,63,Maharaja Sawai Man Singh School,Fortis Escorts Hospital,World Trade Park,Jaipur Metro Station,Central Park Jaipur
4517771,4456,2,2,3,yes,no,no,no,no,1,no,semi-furnished,Jaipur,0,2026,Independent House,18-03-2025,133.5,2725311.1,1013.86,0-5yrs,26.8408,75.77493,42.9,Moderate Growth,3.79,0.68,0.47,1.87,1.02,53.2,St. Xaviers School,Fortis Escorts Hospital,Central Market,Jaipur Metro Station,Central Park Jaipur
3441628,4258,3,2,3,yes,yes,no,no,no,1,no,semi-furnished,Jaipur,0,2026,Independent House,25-02-2025,128.6,4380329.4,808.27,0-5yrs,26.83698,75.89079,61.2,High Growth,0.8,0.14,5,0.98,1.54,59.7,Maharaja Sawai Man Singh School,Fortis Escorts Hospital,Central Market,Jaipur Metro Station,Central Park Jaipur
4921283,4632,2,1,1,yes,no,yes,no,no,1,no,semi-furnished,Jaipur,20,2006,Independent House,02-06-2026,110.2,4471152.5,1062.45,16-30yrs,26.94984,75.76357,70,High Growth,0.3,3.17,3.21,0.65,0.54,51,Delhi Public School Jaipur,SMS Hospital,Big Bazaar,Jaipur Metro Station,Central Park Jaipur
6968179,6671,1,1,1,no,no,no,no,yes,2,no,furnished,Jaipur,22,2004,Independent House,25-06-2025,145.6,5342697.6,1044.55,16-30yrs,26.85862,75.89035,42.4,High Growth,0.42,2.05,2.13,2.48,0.86,55.8,Delhi Public School Jaipur,SMS Hospital,World Trade Park,Jaipur Metro Station,Jawahar Circle Garden
3898917,5907,1,1,1,no,yes,no,no,yes,0,no,furnished,Jaipur,7,2019,Independent House,21-12-2025,130.9,3375622.6,660.05,6-15yrs,26.98094,75.69373,36.3,Moderate Growth,0.79,1.28,0.63,0.49,5.04,63.3,Delhi Public School Jaipur,Narayana Multispeciality Hospital,Central Market,Jaipur Metro Station,Jawahar Circle Garden
4694654,4608,4,3,2,yes,no,no,no,no,0,no,semi-furnished,Jaipur,14,2012,Independent House,17-05-2026,133,5560588.4,1018.81,6-15yrs,26.85365,75.80139,50,Stable,1.12,0.3,0.35,0.1,4.18,67.8,Maharaja Sawai Man Singh School,Narayana Multispeciality Hospital,World Trade Park,Jaipur Metro Station,Jawahar Circle Garden
3538666,3223,4,3,1,yes,no,no,no,yes,0,no,furnished,Jaipur,28,1998,Apartment,30-07-2025,157.6,3770539.5,1097.94,16-30yrs,26.84619,75.75852,32.9,Stable,0.1,0.29,1.47,0.12,1.57,68,Delhi Public School Jaipur,Narayana Multispeciality Hospital,Big Bazaar,Jaipur Metro Station,Jawahar Circle Garden
2116746,3291,4,1,2,yes,no,no,no,yes,1,no,semi-furnished,Jaipur,18,2008,Apartment,20-03-2026,146.8,1346246.4,643.19,16-30yrs,26.96138,75.77036,36.8,Moderate Growth,1.36,0.65,1.62,0.16,0.13,73.1,Delhi Public School Jaipur,SMS Hospital,World Trade Park,Jaipur Metro Station,Ram Niwas Garden
5938257,9162,2,2,3,yes,no,no,no,no,2,yes,semi-furnished,Jaipur,6,2020,Independent House,01-10-2024,137.5,5815517.2,648.14,6-15yrs,26.83991,75.91409,59.6,Stable,1.61,1.89,2.08,0.4,1.14,66.7,St. Xaviers School,Narayana Multispeciality Hospital,Central Market,Jaipur Metro Station,Jawahar Circle Garden
4853296,5504,2,2,3,yes,yes,no,no,yes,0,no,unfurnished,Jaipur,36,1990,Independent House,04-12-2024,152.6,5781171.4,881.78,31-45yrs,26.87077,75.84574,54,High Growth,2.65,0.1,1,0.37,0.22,73.1,Maharaja Sawai Man Singh School,Fortis Escorts Hospital,Big Bazaar,Jaipur Metro Station,Ram Niwas Garden
2507844,3897,2,1,2,yes,no,no,no,no,2,no,semi-furnished,Jaipur,30,1996,Independent House,04-08-2025,146.6,1547541.7,643.53,16-30yrs,26.90717,75.82045,56,Stable,2.41,5.5,0.48,2.04,0.87,56.4,St. Xaviers School,SMS Hospital,Big Bazaar,Jaipur Metro Station,Central Park Jaipur
4231563,3946,3,2,1,yes,yes,no,no,yes,0,no,semi-furnished,Jaipur,4,2022,Independent House,03-01-2025,118.3,4552117,1072.37,0-5yrs,26.94189,75.70073,40.5,High Growth,4.49,2.47,0.1,0.76,3.59,50.5,Delhi Public School Jaipur,Narayana Multispeciality Hospital,World Trade Park,Jaipur Metro Station,Central Park Jaipur
4656508,6041,6,1,4,yes,no,yes,no,no,2,no,semi-furnished,Jaipur,3,2023,Independent House,30-01-2026,133.3,3401610.7,770.82,0-5yrs,26.88542,75.85444,47.4,High Growth,5.22,3.44,2.89,5.5,0.32,38.8,Delhi Public School Jaipur,SMS Hospital,World Trade Park,Jaipur Metro Station,Jawahar Circle Garden
3141685,3407,4,1,1,yes,no,no,no,no,2,yes,semi-furnished,Jaipur,1,2025,Independent House,05-11-2025,135.9,2169837.6,922.13,0-5yrs,26.8793,75.72484,62,Moderate Growth,4.67,3.17,1.82,1.49,1.36,46.6,St. Xaviers School,SMS Hospital,Big Bazaar,Jaipur Metro Station,Jawahar Circle Garden
1095472,3451,4,2,1,yes,no,no,no,no,1,no,unfurnished,Jaipur,26,2000,Independent House,04-03-2025,130.3,1111559.5,317.44,16-30yrs,27.00355,75.8828,49.1,Moderate Growth,1.25,0.5,2.32,2.24,1.83,65.8,St. Xaviers School,SMS Hospital,World Trade Park,Jaipur Metro Station,Jawahar Circle Garden
